seqname,tax_id
61_RpoB,s__Janibacter_sp._HTCC2649
62_RpoB,s__Jonesia_denitrificans
63_RpoB,s__Leifsonia_xyli
64_RpoB,s__Microbacterium_testaceum
65_RpoB,s__Glutamicibacter_arilaitensis
66_RpoB,s__Kocuria_rhizophila
67_RpoB,s__Micrococcus_luteus
68_RpoB,s__Renibacterium_salmoninarum
69_RpoB,s__Rothia_mucilaginosa
70_RpoB,s__Isoptericola_variabilis
71_RpoB,s__Sanguibacter_keddieii
72_RpoB,s__Actinoplanes_sp._SE50/110
73_RpoB,s__Nakamurella_multipartita
74_RpoB,f__Nocardioidaceae
75_RpoB,s__Aeromicrobium_marinum
76_RpoB,s__Kribbella_flavida
77_RpoB,s__[Propionibacterium]_humerusii
78_RpoB,s__Microlunatus_phosphovorus
79_RpoB,s__Propionibacterium_freudenreichii
80_RpoB,s__Actinosynnema_mirum
81_RpoB,s__Amycolatopsis_mediterranei
82_RpoB,s__Pseudonocardia_dioxanivorans
83_RpoB,s__Saccharopolyspora_erythraea
84_RpoB,s__Streptomyces_griseus
85_RpoB,s__Streptomyces_sp._SPB78
86_RpoB,s__Streptomyces_viridosporus
87_RpoB,s__Thermobifida_fusca
88_RpoB,s__Streptosporangium_roseum
89_RpoB,s__Thermomonospora_curvata
90_RpoB,s__Lancefieldella_rimae
91_RpoB,s__Olsenella_uli
92_RpoB,s__Collinsella_stercoris
93_RpoB,s__Cryptobacterium_curtum
94_RpoB,s__Eggerthella_sp._YY7918
95_RpoB,s__Slackia_heliotrinireducens
96_RpoB,s__Rubrobacter_xylanophilus
97_RpoB,s__Conexibacter_woesei
98_RpoB,s__Aquifex_aeolicus
99_RpoB,s__Hydrogenobacter_thermophilus
100_RpoB,s__Hydrogenobaculum_sp._Y04AAS1
101_RpoB,s__Thermocrinis_albus
102_RpoB,s__Persephonella_marina
103_RpoB,s__Sulfurihydrogenibium_azorense
104_RpoB,s__Sulfurihydrogenibium_sp._YO3AOP1
105_RpoB,s__Desulfurobacterium_thermolithotrophum
106_RpoB,p__Bacteroidetes
107_RpoB,p__Bacteroidetes
108_RpoB,o__Bacteroidales
109_RpoB,s__Dysgonomonas_gadei
110_RpoB,s__Dysgonomonas_mossii
111_RpoB,s__Odoribacter_splanchnicus
112_RpoB,s__Paludibacter_propionicigenes
113_RpoB,s__Porphyromonas_asaccharolytica
114_RpoB,s__Porphyromonas_endodontalis
115_RpoB,s__Porphyromonas_gingivalis
116_RpoB,s__Alloprevotella_tannerae
117_RpoB,s__Prevotella_timonensis
118_RpoB,s__Alistipes_putredinis
119_RpoB,s__Parabacteroides_distasonis
120_RpoB,s__Chitinophaga_pinensis
121_RpoB,s__Candidatus_Amoebophilus_asiaticus
122_RpoB,s__Cyclobacterium_marinum
123_RpoB,s__Cytophaga_hutchinsonii
124_RpoB,s__Dyadobacter_fermentans
125_RpoB,s__Leadbetterella_byssophila
126_RpoB,s__Runella_slithyformis
127_RpoB,s__Spirosoma_linguale
128_RpoB,s__Marivirga_tractuosa
129_RpoB,s__Microscilla_marina
130_RpoB,c__Flavobacteriia
131_RpoB,c__Flavobacteriia
132_RpoB,o__Flavobacteriales
133_RpoB,o__Flavobacteriales
134_RpoB,o__Flavobacteriales
135_RpoB,s__Blattabacterium_sp._(Periplaneta_americana)
136_RpoB,s__Fluviicola_taffensis
137_RpoB,f__Flavobacteriaceae
138_RpoB,s__Capnocytophaga_ochracea
139_RpoB,s__Capnocytophaga_sp._oral_taxon_329
140_RpoB,s__Capnocytophaga_sp._oral_taxon_338
141_RpoB,s__Flavobacterium_psychrophilum
142_RpoB,s__Polaribacter_irgensii
143_RpoB,s__Owenweeksia_hongkongensis
144_RpoB,s__Weeksella_virosa
145_RpoB,s__Haliscomenobacter_hydrossis
146_RpoB,s__Pedobacter_heparinus
147_RpoB,s__Chlamydia_pecorum
148_RpoB,s__Parachlamydia_acanthamoebae
149_RpoB,s__Simkania_negevensis
150_RpoB,s__Chlorobaculum_tepidum
151_RpoB,s__Chlorobium_limicola
152_RpoB,s__Chlorobium_phaeobacteroides
153_RpoB,s__Chloroherpeton_thalassium
154_RpoB,s__Prosthecochloris_aestuarii
155_RpoB,s__Anaerolinea_thermophila
156_RpoB,s__Chloroflexus_aurantiacus
157_RpoB,s__Oscillochloris_trichoides
158_RpoB,s__Roseiflexus_castenholzii
159_RpoB,s__Herpetosiphon_aurantiacus
160_RpoB,c__Dehalococcoidia
161_RpoB,s__Dehalococcoides_mccartyi
162_RpoB,s__Ktedonobacter_racemifer
163_RpoB,s__Sphaerobacter_thermophilus
164_RpoB,s__Thermomicrobium_roseum
165_RpoB,s__Desulfurispirillum_indicum
166_RpoB,s__Coprothermobacter_proteolyticus
167_RpoB,p__Cyanobacteria
168_RpoB,p__Cyanobacteria
169_RpoB,p__Cyanobacteria
170_RpoB,p__Cyanobacteria
171_RpoB,p__Cyanobacteria
172_RpoB,p__Cyanobacteria
173_RpoB,p__Cyanobacteria
174_RpoB,p__Cyanobacteria
175_RpoB,p__Cyanobacteria
176_RpoB,p__Cyanobacteria
177_RpoB,p__Cyanobacteria
178_RpoB,p__Cyanobacteria
179_RpoB,p__Cyanobacteria
180_RpoB,p__Cyanobacteria
181_RpoB,p__Cyanobacteria
182_RpoB,s__Gloeobacter_violaceus
183_RpoB,s__Calditerrivibrio_nitroreducens
184_RpoB,s__Deferribacter_desulfuricans
185_RpoB,s__Denitrovibrio_acetiphilus
186_RpoB,s__Flexistipes_sinusarabici
187_RpoB,s__Deinococcus_geothermalis
188_RpoB,s__Deinococcus_radiodurans
189_RpoB,s__Marinithermus_hydrothermalis
190_RpoB,s__Meiothermus_silvanus
191_RpoB,s__Oceanithermus_profundus
192_RpoB,s__Thermus_thermophilus
193_RpoB,s__Truepera_radiovictrix
194_RpoB,s__Dictyoglomus_thermophilum
195_RpoB,s__Elusimicrobium_minutum
196_RpoB,s__Fibrobacter_succinogenes
197_RpoB,o__Bacillales
198_RpoB,o__Bacillales
199_RpoB,s__Alicyclobacillus_acidocaldarius
200_RpoB,s__Kyrpidia_tusciae
201_RpoB,s__Alkalihalobacillus_halodurans
202_RpoB,s__Anoxybacillus_flavithermus
203_RpoB,s__Bacillus_atrophaeus
204_RpoB,s__Bacillus_cellulosilyticus
205_RpoB,s__Bacillus_coagulans
206_RpoB,s__Bacillus_coahuilensis
207_RpoB,s__Bacillus_sp._2_A_57_CT2
208_RpoB,s__Bacillus_sp._B14905
209_RpoB,s__Bacillus_sp._NRRL_B-14911
210_RpoB,s__Bacillus_sp._m3-13
211_RpoB,s__Caldalkalibacillus_thermarum
212_RpoB,s__Geobacillus_sp._WCH70
213_RpoB,s__Ornithinibacillus_scapharcae
214_RpoB,s__Brevibacillus_brevis
215_RpoB,s__Paenibacillus_sp._oral_taxon_786
216_RpoB,s__Planococcus_donghaensis
217_RpoB,s__Sporosarcina_newyorkensis
218_RpoB,f__Sporolactobacillaceae
219_RpoB,s__Staphylococcus_epidermidis
220_RpoB,s__Desmospora_sp._8437
221_RpoB,s__Abiotrophia_defectiva
222_RpoB,s__Aerococcus_urinae
223_RpoB,s__Aerococcus_viridans
224_RpoB,s__Eremococcus_coleocola
225_RpoB,s__Carnobacterium_sp._AT7
226_RpoB,s__Granulicatella_elegans
227_RpoB,s__Enterococcus_faecalis
228_RpoB,s__Enterococcus_italicus
229_RpoB,s__Companilactobacillus_farciminis
230_RpoB,s__Fructilactobacillus_sanfranciscensis
231_RpoB,s__Lactobacillus_helveticus
232_RpoB,s__Lactobacillus_iners
233_RpoB,s__Lactobacillus_jensenii
234_RpoB,s__Ligilactobacillus_salivarius
235_RpoB,s__Limosilactobacillus_reuteri
236_RpoB,s__Fructobacillus_fructosus
237_RpoB,s__Leuconostoc_citreum
238_RpoB,s__Oenococcus_oeni
239_RpoB,s__Weissella_cibaria
240_RpoB,s__Lactococcus_lactis
241_RpoB,s__Streptococcus_urinalis
242_RpoB,o__Clostridiales
243_RpoB,s__Alkaliphilus_oremlandii
244_RpoB,s__Candidatus_Arthromitus_sp._SFB-mouse
245_RpoB,s__Clostridium_botulinum
246_RpoB,s__Clostridium_butyricum
247_RpoB,s__Clostridium_cellulovorans
248_RpoB,s__Clostridium_perfringens
249_RpoB,s__Clostridium_sp._7_2_43FAA
250_RpoB,s__Clostridium_sp._BNL1100
251_RpoB,s__Clostridium_sp._L2-50
252_RpoB,s__Clostridium_sp._SY8519
253_RpoB,s__Clostridium_tetani
254_RpoB,f__Clostridiales_Family_XIII._Incertae_Sedis
255_RpoB,s__Sulfobacillus_acidophilus
256_RpoB,s__Thermaerobacter_subterraneus
257_RpoB,s__Acetobacterium_woodii
258_RpoB,s__Anaerofustis_stercorihominis
259_RpoB,s__Eubacterium_limosum
260_RpoB,s__Eubacterium_ventriosum
261_RpoB,s__[Eubacterium]_cellulosolvens
262_RpoB,s__Pseudoramibacter_alactolyticus
263_RpoB,s__Heliobacterium_modesticaldum
264_RpoB,s__Hungateiclostridium_cellulolyticum
265_RpoB,s__Hungateiclostridium_clariflavum
266_RpoB,s__Hungateiclostridium_thermocellum
267_RpoB,s__Mageeibacillus_indolicus
268_RpoB,s__Ruminiclostridium_cellulolyticum
269_RpoB,s__Ruminiclostridium_papyrosolvens
270_RpoB,f__Lachnospiraceae
271_RpoB,f__Lachnospiraceae
272_RpoB,f__Lachnospiraceae
273_RpoB,s__Anaerobutyricum_hallii
274_RpoB,s__Anaerostipes_caccae
275_RpoB,s__Blautia_hansenii
276_RpoB,s__Butyrivibrio_crossotus
277_RpoB,s__Butyrivibrio_fibrisolvens
278_RpoB,s__Butyrivibrio_proteoclasticus
279_RpoB,s__Catonella_morbi
280_RpoB,s__Cellulosilyticum_lentocellum
281_RpoB,s__Coprococcus_catus
282_RpoB,s__Coprococcus_comes
283_RpoB,s__Coprococcus_eutactus
284_RpoB,s__Enterocloster_bolteae
285_RpoB,s__Epulopiscium_sp._'N.t._morphotype_B'
286_RpoB,s__Lachnoanaerobaculum_saburreum
287_RpoB,s__Lachnoclostridium_phytofermentans
288_RpoB,s__Lachnospira_eligens
289_RpoB,s__Marvinbryantia_formatexigens
290_RpoB,s__Oribacterium_sinus
291_RpoB,s__Roseburia_hominis
292_RpoB,s__Roseburia_intestinalis
293_RpoB,s__Shuttleworthia_satelles
294_RpoB,s__Oscillibacter_valericigenes
295_RpoB,s__Candidatus_Desulforudis_audaxviator
296_RpoB,s__Desulfitobacterium_hafniense
297_RpoB,s__Desulfofarcimen_acetoxidans
298_RpoB,s__Desulfosporosinus_orientis
299_RpoB,s__Desulfotomaculum_nigrificans
300_RpoB,s__Pelotomaculum_thermopropionicum
301_RpoB,s__Syntrophobotulus_glycolicus
302_RpoB,s__Thermincola_potens
303_RpoB,s__Acetoanaerobium_sticklandii
304_RpoB,s__Clostridioides_difficile
305_RpoB,s__Filifactor_alocis
306_RpoB,s__[Eubacterium]_yurii
307_RpoB,s__Peptostreptococcus_stomatis
308_RpoB,f__Ruminococcaceae
309_RpoB,f__Ruminococcaceae
310_RpoB,f__Ruminococcaceae
311_RpoB,f__Ruminococcaceae
312_RpoB,s__Anaerotruncus_colihominis
313_RpoB,s__Ethanoligenens_harbinense
314_RpoB,s__Faecalibacterium_prausnitzii
315_RpoB,s__Faecalibacterium_prausnitzii
316_RpoB,s__Pseudoflavonifractor_capillosus
317_RpoB,s__Pseudoflavonifractor_capillosus
318_RpoB,s__Ruminococcus_albus
319_RpoB,s__Ruminococcus_bromii
320_RpoB,s__Ruminococcus_champanellensis
321_RpoB,s__Ruminococcus_flavefaciens
322_RpoB,s__Ruminococcus_sp._5_1_39BFAA
323_RpoB,s__Subdoligranulum_variabile
324_RpoB,s__Symbiobacterium_thermophilum
325_RpoB,s__Dethiobacter_alkaliphilus
326_RpoB,s__Syntrophomonas_wolfei
327_RpoB,s__Syntrophothermus_lipocalidus
328_RpoB,s__Halanaerobium_praevalens
329_RpoB,s__Halothermothrix_orenii
330_RpoB,s__Acetohalobium_arabaticum
331_RpoB,s__Natranaerobius_thermophilus
332_RpoB,s__Ammonifex_degensii
333_RpoB,s__Carboxydothermus_hydrogenoformans
334_RpoB,s__Moorella_thermoacetica
335_RpoB,s__Thermoanaerobacter_pseudethanolicus
336_RpoB,s__Caldicellulosiruptor_bescii
337_RpoB,s__Thermoanaerobacterium_thermosaccharolyticum
338_RpoB,s__Mahella_australiensis
339_RpoB,s__Thermodesulfobium_narugense
340_RpoB,s__Tepidanaerobacter_acetatoxydans
341_RpoB,s__Thermosediminibacter_oceani
342_RpoB,f__Erysipelotrichaceae
343_RpoB,s__Bulleidia_extructa
344_RpoB,s__Erysipelatoclostridium_ramosum
345_RpoB,s__Erysipelothrix_rhusiopathiae
346_RpoB,s__Holdemania_filiformis
347_RpoB,s__Solobacterium_moorei
348_RpoB,s__Turicibacter_sanguinis
349_RpoB,s__Acidaminococcus_fermentans
350_RpoB,s__Phascolarctobacterium_succinatutens
351_RpoB,s__Centipeda_periodontii
352_RpoB,s__Selenomonas_sputigena
353_RpoB,s__Acetonema_longum
354_RpoB,s__Dialister_invisus
355_RpoB,s__Megasphaera_genomosp._type_1
356_RpoB,s__Veillonella_sp._oral_taxon_158
357_RpoB,s__Veillonella_sp._oral_taxon_780
358_RpoB,s__Anaerococcus_hydrogenalis
359_RpoB,s__Anaerococcus_lactolyticus
360_RpoB,s__Anaerococcus_prevotii
361_RpoB,s__Finegoldia_magna
362_RpoB,s__Parvimonas_sp._oral_taxon_110
363_RpoB,s__Peptoniphilus_duerdenii
364_RpoB,s__Peptoniphilus_harei
365_RpoB,s__Peptoniphilus_lacrimalis
366_RpoB,s__Peptoniphilus_sp._oral_taxon_375
367_RpoB,s__Peptoniphilus_sp._oral_taxon_386
368_RpoB,s__Fusobacterium_mortiferum
369_RpoB,s__Fusobacterium_necrophorum
370_RpoB,s__Fusobacterium_nucleatum
371_RpoB,s__Leptotrichia_hofstadii
372_RpoB,s__Pseudoleptotrichia_goodfellowii
373_RpoB,s__Sebaldella_termitidis
374_RpoB,s__Streptobacillus_moniliformis
375_RpoB,s__Gemmatimonas_aurantiaca
376_RpoB,s__Lentisphaera_araneosa
377_RpoB,s__Victivallis_vadensis
378_RpoB,s__Nitrospira_defluvii
379_RpoB,s__Thermodesulfovibrio_yellowstonii
380_RpoB,s__Isosphaera_pallida
381_RpoB,s__Blastopirellula_marina
382_RpoB,s__Pirellula_staleyi
383_RpoB,s__Rhodopirellula_baltica
384_RpoB,s__Gimesia_maris
385_RpoB,s__Planctopirus_limnophila
386_RpoB,s__Rubinisphaera_brasiliensis
387_RpoB,s__Acidithiobacillus_ferrivorans
388_RpoB,c__Alphaproteobacteria
389_RpoB,c__Alphaproteobacteria
390_RpoB,c__Alphaproteobacteria
391_RpoB,c__Alphaproteobacteria
392_RpoB,s__Asticcacaulis_biprosthecium
393_RpoB,s__Brevundimonas_diminuta
394_RpoB,s__Caulobacter_sp._K31
395_RpoB,s__Candidatus_Odyssella_thessalonicensis
396_RpoB,s__Hirschia_baltica
397_RpoB,s__Hyphomonas_neptunium
398_RpoB,s__Magnetococcus_marinus
399_RpoB,s__Maricaulis_maris
400_RpoB,s__Oceanicaulis_sp._HTCC2633
401_RpoB,s__Parvularcula_bermudensis
402_RpoB,f__Pelagibacteraceae
403_RpoB,s__Candidatus_Pelagibacter_sp._IMCC9063
404_RpoB,s__Candidatus_Pelagibacter_ubique
405_RpoB,o__Rhizobiales
406_RpoB,s__Aurantimonas_manganoxydans
407_RpoB,s__Fulvimarina_pelagi
408_RpoB,s__Bartonella_quintana
409_RpoB,s__Beijerinckia_indica
410_RpoB,f__Bradyrhizobiaceae
411_RpoB,s__Rhodopseudomonas_palustris
412_RpoB,s__Hyphomicrobium_sp._MC1
413_RpoB,s__Pelagibacterium_halotolerans
414_RpoB,s__Rhodomicrobium_vannielii
415_RpoB,s__Methylorubrum_extorquens
416_RpoB,s__Methylocystis_sp._ATCC_49242
417_RpoB,s__Hoeflea_phototrophica
418_RpoB,s__Candidatus_Liberibacter_solanacearum
419_RpoB,s__Sinorhizobium_medicae
420_RpoB,s__Parvibaculum_lavamentivorans
421_RpoB,s__Azorhizobium_caulinodans
422_RpoB,s__Xanthobacter_autotrophicus
423_RpoB,o__Rhodobacterales
424_RpoB,s__Ahrensia_sp._R2A130
425_RpoB,s__Jannaschia_sp._CCS1
426_RpoB,s__Ketogulonicigenium_vulgare
427_RpoB,s__Labrenzia_alexandrii
428_RpoB,s__Paracoccus_sp._TRP
429_RpoB,s__Rhodobacter_sp._SW2
430_RpoB,s__Roseobacter_sp._CCS2
431_RpoB,s__Ruegeria_sp._TM1040
432_RpoB,s__Sulfitobacter_sp._EE-36
433_RpoB,o__Rhodospirillales
434_RpoB,s__Acidiphilium_cryptum
435_RpoB,s__Gluconacetobacter_diazotrophicus
436_RpoB,s__Gluconobacter_oxydans
437_RpoB,s__Granulibacter_bethesdensis
438_RpoB,s__Azospirillum_lipoferum
439_RpoB,s__Magnetospirillum_magneticum
440_RpoB,s__Rhodospirillum_rubrum
441_RpoB,s__Anaplasma_phagocytophilum
442_RpoB,s__Ehrlichia_ruminantium
443_RpoB,s__Neorickettsia_sennetsu
444_RpoB,s__Wolbachia_endosymbiont_of_Brugia_malayi
445_RpoB,s__Candidatus_Midichloria_mitochondrii
446_RpoB,s__Orientia_tsutsugamushi
447_RpoB,s__Rickettsia_endosymbiont_of_Ixodes_scapularis
448_RpoB,s__Erythrobacter_sp._SD-21
449_RpoB,s__Novosphingobium_aromaticivorans
450_RpoB,s__Sphingobium_chlorophenolicum
451_RpoB,s__Sphingobium_sp._SYK-6
452_RpoB,s__Sphingomonas_sp._S17
453_RpoB,s__Sphingomonas_wittichii
454_RpoB,s__Zymomonas_mobilis
455_RpoB,c__Betaproteobacteria
456_RpoB,c__Betaproteobacteria
457_RpoB,o__Burkholderiales
458_RpoB,o__Burkholderiales
459_RpoB,o__Burkholderiales
460_RpoB,s__Achromobacter_piechaudii
461_RpoB,s__Pusillimonas_sp._T7-7
462_RpoB,s__Taylorella_asinigenitalis
463_RpoB,s__Burkholderia_glumae
464_RpoB,s__Cupriavidus_taiwanensis
465_RpoB,s__Lautropia_mirabilis
466_RpoB,s__Limnobacter_sp._MED105
467_RpoB,s__Polynucleobacter_necessarius
468_RpoB,s__Ralstonia_pickettii
469_RpoB,s__Polaromonas_naphthalenivorans
470_RpoB,s__Candidatus_Zinderia_insecticola
471_RpoB,s__Collimonas_fungivorans
472_RpoB,s__Oxalobacter_formigenes
473_RpoB,s__Sutterella_wadsworthensis
474_RpoB,s__Laribacter_hongkongensis
475_RpoB,s__Pseudogulbenkiania_ferrooxidans
476_RpoB,s__Kingella_denitrificans
477_RpoB,s__Neisseria_bacilliformis
478_RpoB,o__Nitrosomonadales
479_RpoB,o__Nitrosomonadales
480_RpoB,s__Gallionella_capsiferriformans
481_RpoB,s__Sideroxydans_lithotrophicus
482_RpoB,s__Methylobacillus_flagellatus
483_RpoB,s__Nitrosomonas_eutropha
484_RpoB,s__Nitrosomonas_sp._AL212
485_RpoB,s__Nitrosospira_multiformis
486_RpoB,s__Methyloversatilis_universalis
487_RpoB,s__Thiobacillus_denitrificans
488_RpoB,s__Aromatoleum_aromaticum
489_RpoB,s__Dechlorosoma_suillum
490_RpoB,s__Desulfarculus_baarsii
491_RpoB,s__Desulfatibacillum_alkenivorans
492_RpoB,s__Desulfobacterium_autotrophicum
493_RpoB,s__Desulfococcus_oleovorans
494_RpoB,s__Desulfobulbus_propionicus
495_RpoB,s__Desulfotalea_psychrophila
496_RpoB,s__Desulfurivibrio_alkaliphilus
497_RpoB,s__Desulfohalobium_retbaense
498_RpoB,s__Desulfonatronospira_thiodismutans
499_RpoB,s__Desulfomicrobium_baculatum
500_RpoB,s__Bilophila_wadsworthia
501_RpoB,s__Desulfocurvibacter_africanus
502_RpoB,s__Desulfovibrio_alaskensis
503_RpoB,s__Desulfovibrio_desulfuricans
504_RpoB,s__Desulfovibrio_magneticus
505_RpoB,s__Desulfovibrio_sp._3_1_syn3
506_RpoB,s__Desulfovibrio_vulgaris
507_RpoB,s__Lawsonia_intracellularis
508_RpoB,s__Maridesulfovibrio_salexigens
509_RpoB,s__Hippea_maritima
510_RpoB,s__Desulfuromonas_acetoxidans
511_RpoB,s__Pelobacter_carbinolicus
512_RpoB,s__Pelobacter_propionicus
513_RpoB,s__Geobacter_bemidjiensis
514_RpoB,s__Geobacter_lovleyi
515_RpoB,s__Geobacter_metallireducens
516_RpoB,s__Anaeromyxobacter_dehalogenans
517_RpoB,s__Haliangium_ochraceum
518_RpoB,s__Myxococcus_fulvus
519_RpoB,s__Plesiocystis_pacifica
520_RpoB,s__Sorangium_cellulosum
521_RpoB,s__Desulfobacca_acetoxidans
522_RpoB,s__Syntrophus_aciditrophicus
523_RpoB,s__Syntrophobacter_fumaroxidans
524_RpoB,s__Arcobacter_butzleri
525_RpoB,s__Campylobacter_concisus
526_RpoB,s__Campylobacter_gracilis
527_RpoB,s__Campylobacter_lari
528_RpoB,s__Sulfurospirillum_deleyianum
529_RpoB,s__Helicobacter_acinonychis
530_RpoB,s__Helicobacter_bilis
531_RpoB,s__Helicobacter_bizzozeronii
532_RpoB,s__Helicobacter_felis
533_RpoB,s__Helicobacter_hepaticus
534_RpoB,s__Helicobacter_mustelae
535_RpoB,s__Helicobacter_suis
536_RpoB,s__Helicobacter_winghamensis
537_RpoB,s__Wolinella_succinogenes
538_RpoB,s__Nitratifractor_salsuginis
539_RpoB,s__Sulfurovum_sp._NBC37-1
540_RpoB,s__Sulfuricurvum_kujiense
541_RpoB,s__Sulfurimonas_denitrificans
542_RpoB,s__Caminibacter_mediatlanticus
543_RpoB,s__Nitratiruptor_sp._SB155-2
544_RpoB,c__Gammaproteobacteria
545_RpoB,c__Gammaproteobacteria
546_RpoB,c__Gammaproteobacteria
547_RpoB,c__Gammaproteobacteria
548_RpoB,s__Aeromonas_hydrophila
549_RpoB,s__Succinatimonas_hippei
550_RpoB,s__Glaciecola_nitratireducens
551_RpoB,s__Glaciecola_sp._HTCC2999
552_RpoB,s__Marinobacter_adhaerens
553_RpoB,s__Colwellia_psychrerythraea
554_RpoB,s__Ferrimonas_balearica
555_RpoB,s__Idiomarina_loihiensis
556_RpoB,s__Idiomarina_sp._A28L
557_RpoB,s__Moritella_sp._PE36
558_RpoB,s__Pseudoalteromonas_haloplanktis
559_RpoB,s__Psychromonas_ingrahamii
560_RpoB,s__Shewanella_oneidensis
561_RpoB,s__Cardiobacterium_hominis
562_RpoB,s__Dichelobacter_nodosus
563_RpoB,s__Cellvibrio_japonicus
564_RpoB,s__Saccharophagus_degradans
565_RpoB,s__Teredinibacter_turnerae
566_RpoB,f__Halieaceae
567_RpoB,s__Congregibacter_litoralis
568_RpoB,s__Luminiphilus_syltensis
569_RpoB,f__Porticoccaceae
570_RpoB,f__Spongiibacteraceae
571_RpoB,s__Allochromatium_vinosum
572_RpoB,s__Marichromatium_purpuratum
573_RpoB,s__Nitrosococcus_halophilus
574_RpoB,s__Rheinheimera_sp._A13L
575_RpoB,s__Alkalilimnicola_ehrlichii
576_RpoB,s__Halorhodospira_halophila
577_RpoB,s__Nitrococcus_mobilis
578_RpoB,s__Thioalkalivibrio_sp._K90mix
579_RpoB,s__Thioalkalivibrio_sulfidiphilus
580_RpoB,s__Halothiobacillus_neapolitanus
581_RpoB,s__Candidatus_Blochmannia_floridanus
582_RpoB,s__Candidatus_Blochmannia_pennsylvanicus
583_RpoB,s__Candidatus_Blochmannia_vafer
584_RpoB,s__Candidatus_Moranella_endobia
585_RpoB,s__Candidatus_Riesia_pediculicola
586_RpoB,s__Buchnera_aphidicola
587_RpoB,s__Buchnera_aphidicola
588_RpoB,s__Buchnera_aphidicola
589_RpoB,s__Buchnera_aphidicola
590_RpoB,s__Buchnera_aphidicola
591_RpoB,s__Pantoea_sp._At-9b
592_RpoB,s__Wigglesworthia_glossinidia
593_RpoB,s__Wigglesworthia_glossinidia
594_RpoB,s__Photorhabdus_asymbiotica
595_RpoB,s__Coxiella_burnetii
596_RpoB,s__Rickettsiella_grylli
597_RpoB,s__Legionella_drancourtii
598_RpoB,s__Methylobacter_tundripaludum
599_RpoB,s__Methylococcus_capsulatus
600_RpoB,s__Alcanivorax_sp._DG881
601_RpoB,s__Hahella_chejuensis
602_RpoB,s__Candidatus_Carsonella_ruddii
603_RpoB,s__Halomonas_elongata
604_RpoB,s__Kangiella_koreensis
605_RpoB,s__Bermanella_marisrubri
606_RpoB,s__Marinomonas_posidonica
607_RpoB,s__Neptuniibacter_caesariensis
608_RpoB,s__Reinekea_blandensis
609_RpoB,s__Actinobacillus_minor
610_RpoB,s__Aggregatibacter_segnis
611_RpoB,s__Haemophilus_influenzae
612_RpoB,s__Acinetobacter_nosocomialis
613_RpoB,s__Moraxella_catarrhalis
614_RpoB,s__Psychrobacter_sp._PRwf-1
615_RpoB,s__Azotobacter_vinelandii
616_RpoB,s__Salinisphaera_shabanensis
617_RpoB,s__Francisella_tularensis
