seqname,tax_id
174_PF00380b,s__Hymenobacter_mucosus
175_PF00380b,s__Pontibacter_actiniarum
176_PF00380b,s__Marivirga_tractuosa
177_PF00380b,s__Eisenibacter_elegans
178_PF00380b,s__Microscilla_marina
179_PF00380b,s__Persicobacter_sp._CCB-QB2
180_PF00380b,s__Raineya_orbicola
181_PF00380b,s__Ekhidna_lutea
182_PF00380b,s__Reichenbachiella_faecimaris
183_PF00380b,s__Roseivirga_echinicomitans
184_PF00380b,s__Roseivirga_spongicola
185_PF00380b,s__Thermoflexibacter_ruber
186_PF00380b,g__Thermonema
187_PF00380b,s__Blattabacterium_punctulatus
188_PF00380b,s__Blattabacterium_sp._(Blaberus_giganteus)
189_PF00380b,s__Blattabacterium_sp._(Blattella_germanica)
190_PF00380b,s__Blattabacterium_sp._(Mastotermes_darwiniensis)
191_PF00380b,s__Blattabacterium_sp._(Periplaneta_americana)
192_PF00380b,s__Brumimicrobium_salinarum
193_PF00380b,s__Crocinitomix_algicola
194_PF00380b,s__Fluviicola_sp.
195_PF00380b,s__Fluviicola_sp.
196_PF00380b,s__Fluviicola_taffensis
197_PF00380b,s__Owenweeksia_hongkongensis
198_PF00380b,s__Owenweeksia_sp._TMED14
199_PF00380b,s__Aquimarina_macrocephali
200_PF00380b,g__Arenibacter
201_PF00380b,g__Capnocytophaga
202_PF00380b,s__Flavobacterium_chungangense
203_PF00380b,g__Gillisia
204_PF00380b,s__Kriegella_aquimaris
205_PF00380b,s__Lutibacter_sp._BRH_c52
206_PF00380b,s__Muricauda_lutaonensis
207_PF00380b,s__Nonlabens_xylanidelens
208_PF00380b,s__Psychroflexus_salarius
209_PF00380b,s__Psychroserpens_burtonensis
210_PF00380b,s__Tenacibaculum_maritimum
211_PF00380b,s__Wenyingzhuangia_fucanilytica
212_PF00380b,s__Ichthyobacterium_seriolicida
213_PF00380b,s__Schleiferia_thermophila
214_PF00380b,g__Apibacter
215_PF00380b,s__Chishuiella_changwenlii
216_PF00380b,s__Cruoricaptor_ignavus
217_PF00380b,s__Ornithobacterium_rhinotracheale
218_PF00380b,s__Haliscomenobacter_hydrossis
219_PF00380b,s__Flavilitoribacter_nigricans
220_PF00380b,s__Lewinella_cohaerens
221_PF00380b,s__Lewinella_sp._4G2
222_PF00380b,s__Aureispira_sp._CCB-QB1
223_PF00380b,s__Saprospira_grandis
224_PF00380b,g__Pedobacter
225_PF00380b,s__Solitalea_longa
226_PF00380b,g__Sphingobacterium
227_PF00380b,s__Aliifodinibius_sp._WN023
228_PF00380b,s__Gracilimonas_amylolytica
229_PF00380b,s__Rhodohalobacter_halophilus
230_PF00380b,s__Caldisericum_exile
231_PF00380b,s__Caldithrix_abyssi
232_PF00380b,s__Caldithrix_sp._RBG_13_44_9
233_PF00380b,s__Candidatus_Fermentibacter_daniensis
234_PF00380b,s__Candidatus_Rubidus_massiliensis
235_PF00380b,s__Chlamydia_caviae
236_PF00380b,s__Chlamydia_pecorum
237_PF00380b,s__Chlamydia_trachomatis
238_PF00380b,s__Candidatus_Similichlamydia_epinepheli
239_PF00380b,s__Criblamydia_sequanensis
240_PF00380b,s__Estrella_lausannensis
241_PF00380b,g__Neochlamydia
242_PF00380b,s__Parachlamydia_sp.
243_PF00380b,s__Parachlamydia_sp._C2
244_PF00380b,s__Simkania_negevensis
245_PF00380b,s__Waddlia_chondrophila
246_PF00380b,s__Chlorobaculum_parvum
247_PF00380b,s__Chlorobium_chlorochromatii
248_PF00380b,s__Chlorobium_phaeobacteroides
249_PF00380b,s__Chlorobium_sp._445
250_PF00380b,s__Chloroherpeton_thalassium
251_PF00380b,s__Prosthecochloris_sp._CIB_2401
252_PF00380b,s__Prosthecochloris_sp._GSB1
253_PF00380b,s__Anaerolinea_sp._4484_236
254_PF00380b,s__Anaerolinea_sp._RIFOXYB12_FULL_60_12
255_PF00380b,s__Anaerolinea_thermophila
256_PF00380b,s__Anaerolinea_thermophila
257_PF00380b,s__Anaerolinea_thermophila
258_PF00380b,s__Bellilinea_caldifistulae
259_PF00380b,s__Brevefilum_fermentans
260_PF00380b,s__Flexilinea_flocculi
261_PF00380b,s__Leptolinea_tardivitalis
262_PF00380b,s__Levilinea_saccharolytica
263_PF00380b,s__Longilinea_arvoryzae
264_PF00380b,s__Ornatilinea_apprima
265_PF00380b,s__Thermanaerothrix_daxensis
266_PF00380b,s__Ardenticatena_maritima
267_PF00380b,s__Candidatus_Promineofilum_breve
268_PF00380b,s__Caldilinea_aerophila
269_PF00380b,s__Chloroflexus_aggregans
270_PF00380b,s__Candidatus_Viridilinea_mediisalina
271_PF00380b,s__Kouleothrix_aurantiaca
272_PF00380b,s__Roseiflexus_castenholzii
273_PF00380b,s__Herpetosiphon_aurantiacus
274_PF00380b,g__Dehalococcoides
275_PF00380b,s__Ktedonobacter_racemifer
276_PF00380b,s__Ktedonobacter_sp._13_2_20CM_53_11
277_PF00380b,s__Thermogemmatispora_carboxidivorans
278_PF00380b,s__Thermoflexus_hugenholtzii
279_PF00380b,s__Thermoflexus_hugenholtzii
280_PF00380b,s__Nitrolancea_hollandica
281_PF00380b,s__Sphaerobacter_thermophilus
282_PF00380b,s__Thermomicrobium_roseum
283_PF00380b,s__Chrysiogenes_arsenatis
284_PF00380b,s__Desulfurispirillum_indicum
285_PF00380b,s__Coprothermobacter_proteolyticus
286_PF00380b,s__Gloeobacter_kilaueensis
287_PF00380b,s__Calditerrivibrio_nitroreducens
288_PF00380b,s__Deferribacter_desulfuricans
289_PF00380b,s__Denitrovibrio_sp.
290_PF00380b,s__Flexistipes_sinusarabici
291_PF00380b,s__Geovibrio_sp._L21-Ace-BES
292_PF00380b,s__Mucispirillum_schaedleri
293_PF00380b,g__Deinococcus
294_PF00380b,g__Meiothermus
295_PF00380b,s__Oceanithermus_profundus
296_PF00380b,g__Thermus
297_PF00380b,s__Truepera_radiovictrix
298_PF00380b,s__Dictyoglomus_sp._NZ13-RE01
299_PF00380b,s__Elusimicrobium_sp._An273
300_PF00380b,s__Candidatus_Endomicrobium_trichonymphae
301_PF00380b,s__Endomicrobium_proavitum
302_PF00380b,s__Chitinispirillum_alkaliphilum
303_PF00380b,s__Chitinivibrio_alkaliphilus
304_PF00380b,g__Fibrobacter
305_PF00380b,s__Alicyclobacillus_ferrooxydans
306_PF00380b,g__Tumebacillus
307_PF00380b,s__Alkalihalobacillus_pseudalcaliphilus
308_PF00380b,s__Anoxybacillus_flavithermus
309_PF00380b,g__Bacillus
310_PF00380b,g__Bacillus
311_PF00380b,s__Bacillus_azotoformans
312_PF00380b,s__Bacillus_beveridgei
313_PF00380b,s__Caldibacillus_debilis
314_PF00380b,s__Gracilibacillus_boraciitolerans
315_PF00380b,s__Halalkalibacillus_sediminis
316_PF00380b,s__Hydrogenibacillus_schlegelii
317_PF00380b,g__Marinococcus
318_PF00380b,s__Massilibacterium_senegalense
319_PF00380b,s__Natribacillus_halophilus
320_PF00380b,s__Salimicrobium_flavidum
321_PF00380b,s__Salsuginibacillus_halophilus
322_PF00380b,g__Terribacillus
323_PF00380b,s__Virgibacillus_alimentarius
324_PF00380b,s__Aneurinibacillus_soli
325_PF00380b,s__Candidatus_Reconcilbacillus_cellulovorans
326_PF00380b,s__Paenibacillus_larvae
327_PF00380b,s__Caryophanon_tenue
328_PF00380b,g__Planomicrobium
329_PF00380b,s__Sporolactobacillus_laevolacticus
330_PF00380b,s__Tuberibacillus_sp._Marseille-P3662
331_PF00380b,s__Staphylococcus_aureus
332_PF00380b,s__Staphylococcus_sp._CAG:324
333_PF00380b,s__Seinonella_peptonophila
334_PF00380b,s__Aerococcus_christensenii
335_PF00380b,s__Eremococcus_coleocola
336_PF00380b,s__Agitococcus_lubricus
337_PF00380b,s__Alkalibacterium_sp._20
338_PF00380b,s__Allofustis_seminis
339_PF00380b,s__Alloiococcus_otitis
340_PF00380b,s__Atopostipes_suicloacalis
341_PF00380b,s__Carnobacterium_sp._CP1
342_PF00380b,s__Tetragenococcus_muriaticus
343_PF00380b,g__Vagococcus
344_PF00380b,s__Lactobacillus_acidifarinae
345_PF00380b,s__Lactobacillus_dextrinicus
346_PF00380b,s__Lactobacillus_floricola
347_PF00380b,s__Lactobacillus_fructivorans
348_PF00380b,s__Lactobacillus_kalixensis
349_PF00380b,s__Lactobacillus_manihotivorans
350_PF00380b,s__Lactobacillus_pontis
351_PF00380b,s__Liquorilactobacillus_vini
352_PF00380b,s__Oenococcus_oeni
353_PF00380b,s__Lactococcus_lactis
354_PF00380b,s__Streptococcus_agalactiae
355_PF00380b,s__Streptococcus_pneumoniae
356_PF00380b,g__Caldicoprobacter
357_PF00380b,s__Christensenella_timonensis
358_PF00380b,s__Abyssisolibacter_fermentans
359_PF00380b,s__Alkaliphilus_transvaalensis
360_PF00380b,s__Beduini_massiliensis
361_PF00380b,s__Caloramator_fervidus
362_PF00380b,s__Candidatus_Arthromitus_sp._SFB-rat-Yit
363_PF00380b,g__Clostridium
364_PF00380b,s__Clostridium_grantii
365_PF00380b,s__Clostridium_merdae
366_PF00380b,s__Clostridium_sp._CAG:1219
367_PF00380b,s__Clostridium_sp._CAG:138
368_PF00380b,s__Clostridium_sp._CAG:288
369_PF00380b,s__Clostridium_sp._CAG:302
370_PF00380b,s__Clostridium_sp._CAG:306
371_PF00380b,s__Clostridium_sp._CAG:307
372_PF00380b,s__Clostridium_sp._CAG:349
373_PF00380b,s__Clostridium_sp._CAG:433
374_PF00380b,s__Clostridium_sp._CAG:451
375_PF00380b,s__Clostridium_sp._CAG:452
376_PF00380b,s__Clostridium_sp._CAG:470
377_PF00380b,s__Clostridium_sp._CAG:524
378_PF00380b,s__Clostridium_sp._CAG:533
379_PF00380b,s__Clostridium_sp._CAG:568
380_PF00380b,s__Clostridium_sp._CAG:628
381_PF00380b,s__Clostridium_sp._CAG:710
382_PF00380b,s__Clostridium_sp._CAG:793
383_PF00380b,s__Clostridium_sp._CAG:967
384_PF00380b,s__Clostridium_sp._SCN_57-10
385_PF00380b,s__uncultured_Clostridium_sp.
386_PF00380b,s__uncultured_Clostridium_sp.
387_PF00380b,s__uncultured_Clostridium_sp.
388_PF00380b,s__Lutispora_thermophila
389_PF00380b,s__Sarcina_sp._DSM_11001
390_PF00380b,s__Thermotalea_metallivorans
391_PF00380b,g__Tindallia
392_PF00380b,s__Acidaminobacter_hydrogenoformans
393_PF00380b,s__Fusibacter_sp._3D3
394_PF00380b,s__Alterileibacterium_massiliense
395_PF00380b,s__Mogibacterium_pumilum
396_PF00380b,g__Carboxydocella
397_PF00380b,s__Sulfobacillus_acidophilus
398_PF00380b,s__Sulfobacillus_benefaciens
399_PF00380b,s__Thermaerobacter_marianensis
400_PF00380b,s__Acetobacterium_wieringae
401_PF00380b,s__Alkalibacter_saccharofermentans
402_PF00380b,s__Anaerofustis_stercorihominis
403_PF00380b,s__Eubacterium_pyruvativorans
404_PF00380b,s__Eubacterium_ruminantium
405_PF00380b,s__Eubacterium_sp._CAG:841
406_PF00380b,s__[Eubacterium]_cellulosolvens
407_PF00380b,s__uncultured_Eubacterium_sp.
408_PF00380b,s__Fastidiosipila_sanguinis
409_PF00380b,s__Mageeibacillus_indolicus
410_PF00380b,s__Ruminiclostridium_josui
411_PF00380b,s__Acetitomaculum_ruminis
412_PF00380b,s__Blautia_hydrogenotrophica_CAG:147
413_PF00380b,s__Blautia_sp._Marseille-P3087
414_PF00380b,s__Butyrivibrio_sp._AE2032
415_PF00380b,s__Butyrivibrio_sp._FCS014
416_PF00380b,s__Epulopiscium_sp._SCG-B10WGA-EpuloB
417_PF00380b,s__Lachnoclostridium_sp._An298
418_PF00380b,s__Merdimonas_faecis
419_PF00380b,g__Oribacterium
420_PF00380b,s__Candidatus_Desulforudis_audaxviator
421_PF00380b,s__Dehalobacterium_formicoaceticum
422_PF00380b,s__Desulfallas_alcoholivorax
423_PF00380b,s__Desulfitibacter_alkalitolerans
424_PF00380b,s__Desulfofarcimen_intricatum
425_PF00380b,s__Desulfohalotomaculum_alkaliphilum
426_PF00380b,s__Desulfonispora_thiosulfatigenes
427_PF00380b,s__Desulfosporosinus_youngiae
428_PF00380b,s__Desulfotomaculum_ruminis
429_PF00380b,s__Desulfotomaculum_sp._46_80
430_PF00380b,s__Desulfurispora_thermophila
431_PF00380b,s__Pelotomaculum_thermopropionicum
432_PF00380b,s__Peptococcus_niger
433_PF00380b,s__Thermincola_potens
434_PF00380b,s__Thermoanaerosceptrum_fracticalcis
435_PF00380b,g__Acetoanaerobium
436_PF00380b,s__Criibacterium_bergeronii
437_PF00380b,s__Intestinibacter_bartlettii
438_PF00380b,s__Peptoclostridium_litorale
439_PF00380b,s__Acetanaerobacterium_elongatum
440_PF00380b,s__Agathobaculum_desmolans
441_PF00380b,s__Anaerotruncus_sp._CAG:390
442_PF00380b,s__Candidatus_Soleaferrea_massiliensis
443_PF00380b,s__Ethanoligenens_harbinense
444_PF00380b,g__Faecalibacterium
445_PF00380b,s__Hydrogenoanaerobacterium_saccharovorans
446_PF00380b,s__Papillibacter_cinnamivorans
447_PF00380b,s__Ruminococcus_sp._CAG:382
448_PF00380b,s__Subdoligranulum_variabile
449_PF00380b,s__Symbiobacterium_thermophilum
450_PF00380b,s__Dethiobacter_alkaliphilus
451_PF00380b,s__Syntrophomonas_wolfei
452_PF00380b,s__Syntrophothermus_lipocalidus
453_PF00380b,s__Halanaerobium_praevalens
454_PF00380b,s__Halarsenatibacter_silvermanii
455_PF00380b,s__Acetohalobium_arabaticum
456_PF00380b,g__Candidatus_Frackibacter
457_PF00380b,s__Halobacteroides_halobius
458_PF00380b,s__Halonatronum_saccharophilum
459_PF00380b,s__Selenihalanaerobacter_shriftii
460_PF00380b,s__Natranaerobius_thermophilus
461_PF00380b,s__Ammonifex_degensii
462_PF00380b,s__Caldanaerobius_fijiensis
463_PF00380b,s__Calderihabitans_maritimus
464_PF00380b,s__Carboxydothermus_hydrogenoformans
465_PF00380b,s__Desulfovirgula_thermocuniculi
466_PF00380b,s__Moorella_thermoacetica
467_PF00380b,s__Thermacetogenium_phaeum
468_PF00380b,s__Thermanaeromonas_toyohensis
469_PF00380b,g__Thermoanaerobacter
470_PF00380b,g__Caldicellulosiruptor
471_PF00380b,s__Syntrophaceticus_schinkii
472_PF00380b,s__Mahella_australiensis
473_PF00380b,s__Thermodesulfobium_narugense
474_PF00380b,s__Tepidanaerobacter_syntrophicus
475_PF00380b,s__Caldanaerovirga_acetigignens
476_PF00380b,s__Thermovenabulum_gondwanense
477_PF00380b,s__Allobaculum_stercoricanis
478_PF00380b,s__Coprobacillus_sp._CAG:605
479_PF00380b,s__Coprobacillus_sp._CAG:698
480_PF00380b,s__Coprobacillus_sp._CAG:826
481_PF00380b,s__[Clostridium]_cocleatum
482_PF00380b,s__Erysipelothrix_larvae
483_PF00380b,s__Galactobacillus_timonensis
484_PF00380b,s__Traorella_massiliensis
485_PF00380b,g__Turicibacter
486_PF00380b,s__Limnochorda_pilosa
487_PF00380b,g__Acidaminococcus
488_PF00380b,s__Acidaminococcus_sp._CAG:917
489_PF00380b,s__Succinispira_mobilis
490_PF00380b,g__Anaerovibrio
491_PF00380b,s__Sporolituus_thermophilus
492_PF00380b,s__Dialister_micraerophilus
493_PF00380b,s__Veillonella_sp._DNF00869
494_PF00380b,s__Andreesenia_angusta
495_PF00380b,s__Anaerococcus_prevotii
496_PF00380b,s__Anaerococcus_sp._Marseille-P3625
497_PF00380b,g__Finegoldia
498_PF00380b,s__Helcococcus_sueciensis
499_PF00380b,s__Lagierella_massiliensis
500_PF00380b,s__Murdochiella_massiliensis
501_PF00380b,s__Parvimonas_sp._KA00067
502_PF00380b,g__Peptoniphilus
503_PF00380b,s__Peptoniphilus_obesi
504_PF00380b,s__Peptoniphilus_sp._HMSC075B08
505_PF00380b,s__Peptoniphilus_urinimassiliensis
506_PF00380b,s__Sporanaerobacter_acetigenes
507_PF00380b,s__Sporanaerobacter_sp._PP17-6a
508_PF00380b,s__Tissierella_sp._P1
509_PF00380b,g__Fusobacterium
510_PF00380b,s__Fusobacterium_naviforme
511_PF00380b,s__Fusobacterium_russii
512_PF00380b,s__Psychrilyobacter_atlanticus
513_PF00380b,s__Leptotrichia_hofstadii
514_PF00380b,s__Sneathia_sanguinegens
515_PF00380b,s__Streptobacillus_notomytis
516_PF00380b,s__Gemmatimonas_phototrophica
517_PF00380b,s__Gemmatimonas_sp._SG8_23
518_PF00380b,s__Gemmatimonas_sp._SG8_28
519_PF00380b,s__Gemmatimonas_sp._SG8_38_2
520_PF00380b,s__Gemmatirosa_kalamazoonesis
521_PF00380b,s__Ignavibacterium_album
522_PF00380b,s__Melioribacter_roseus
523_PF00380b,s__Kiritimatiella_glycovorans
524_PF00380b,s__Lentisphaera_araneosa
525_PF00380b,s__Nitrospina_gracilis
526_PF00380b,s__Candidatus_Magnetobacterium_casensis
527_PF00380b,s__Candidatus_Magnetoovum_chiemensis
528_PF00380b,s__Leptospirillum_ferriphilum
529_PF00380b,s__Nitrospira_defluvii
530_PF00380b,s__Nitrospira_moscoviensis
531_PF00380b,s__Thermodesulfovibrio_aggregans
532_PF00380b,s__Thermodesulfovibrio_sp._RBG_19FT_COMBO_42_12
533_PF00380b,s__Candidatus_Brocadia_sapporoensis
534_PF00380b,s__Candidatus_Kuenenia_stuttgartiensis
535_PF00380b,s__Candidatus_Scalindua_japonica
536_PF00380b,s__Candidatus_Scalindua_rubra
537_PF00380b,s__Phycisphaera_mikurensis
538_PF00380b,s__Phycisphaera_sp.
539_PF00380b,s__Phycisphaera_sp._TMED24
540_PF00380b,s__Phycisphaera_sp._TMED9
541_PF00380b,s__Anaerohalosphaera_lusitana
542_PF00380b,s__Limihaloglobus_sulfuriphilus
543_PF00380b,s__Sedimentisphaera_cyanobacteriorum
544_PF00380b,s__Fimbriiglobus_ruber
545_PF00380b,s__Gemmata_obscuriglobus
546_PF00380b,s__Gemmata_sp._SH-PL17
547_PF00380b,s__Zavarzinella_formosa
548_PF00380b,s__Isosphaera_pallida
549_PF00380b,s__Singulisphaera_sp._GP187
550_PF00380b,g__Blastopirellula
551_PF00380b,s__Blastopirellula_marina
552_PF00380b,s__Blastopirellula_sp.
553_PF00380b,s__Mariniblastus_fucicola
554_PF00380b,s__Pirellula_sp._SH-Sr6A
555_PF00380b,s__Pirellula_staleyi
556_PF00380b,s__Rhodopirellula_sallentina
557_PF00380b,s__Rhodopirellula_sp._SM50
558_PF00380b,s__Rhodopirellula_sp._TMED283
559_PF00380b,s__Roseimaritima_ulvae
560_PF00380b,s__Thermogutta_terrifontis
561_PF00380b,s__Fuerstia_marisgermanicae
562_PF00380b,s__Gimesia_maris
563_PF00380b,s__Planctomicrobium_piriforme
564_PF00380b,s__Planctomyces_sp._SH-PL14
565_PF00380b,s__Planctomyces_sp._SH-PL62
566_PF00380b,s__Planctopirus_limnophila
567_PF00380b,s__Rubinisphaera_brasiliensis
568_PF00380b,s__Schlesneria_paludicola
569_PF00380b,g__Acidithiobacillus
570_PF00380b,s__Thermithiobacillus_tepidarius
571_PF00380b,s__Brevundimonas_abyssalis
572_PF00380b,s__Brevundimonas_sp._LM2
573_PF00380b,s__Caedimonas_varicaedens
574_PF00380b,s__Candidatus_Nucleicultrix_amoebiphila
575_PF00380b,s__Candidatus_Odyssella_thessalonicensis
